source_system,source_code,target_system,target_code
"http://terminology.hl7.org/CodeSystem/icd9cm","E916","http://hl7.org/fhir/sid/icd-10","W20.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9170","http://hl7.org/fhir/sid/icd-10","W21.89XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9171","http://hl7.org/fhir/sid/icd-10","W52.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9172","http://hl7.org/fhir/sid/icd-10","W20.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9173","http://hl7.org/fhir/sid/icd-10","W22.03XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9174","http://hl7.org/fhir/sid/icd-10","W22.09XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9175","http://hl7.org/fhir/sid/icd-10","W50.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9176","http://hl7.org/fhir/sid/icd-10","W52.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9177","http://hl7.org/fhir/sid/icd-10","W18.09XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9178","http://hl7.org/fhir/sid/icd-10","W18.09XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9179","http://hl7.org/fhir/sid/icd-10","W51.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E918","http://hl7.org/fhir/sid/icd-10","W23.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9190","http://hl7.org/fhir/sid/icd-10","W30.9XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9191","http://hl7.org/fhir/sid/icd-10","W31.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9192","http://hl7.org/fhir/sid/icd-10","W24.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9193","http://hl7.org/fhir/sid/icd-10","W31.1XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9194","http://hl7.org/fhir/sid/icd-10","W31.2XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9195","http://hl7.org/fhir/sid/icd-10","W31.3XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9196","http://hl7.org/fhir/sid/icd-10","W24.1XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9197","http://hl7.org/fhir/sid/icd-10","W31.83XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9198","http://hl7.org/fhir/sid/icd-10","W31.89XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9199","http://hl7.org/fhir/sid/icd-10","W31.9XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9200","http://hl7.org/fhir/sid/icd-10","W28.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9201","http://hl7.org/fhir/sid/icd-10","W29.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9202","http://hl7.org/fhir/sid/icd-10","W29.2XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9203","http://hl7.org/fhir/sid/icd-10","W26.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9204","http://hl7.org/fhir/sid/icd-10","W27.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9205","http://hl7.org/fhir/sid/icd-10","W46.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9205","http://hl7.org/fhir/sid/icd-10","W46.1XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9208","http://hl7.org/fhir/sid/icd-10","W45.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9209","http://hl7.org/fhir/sid/icd-10","W45.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9210","http://hl7.org/fhir/sid/icd-10","W35.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9211","http://hl7.org/fhir/sid/icd-10","W36.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9218","http://hl7.org/fhir/sid/icd-10","W38.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9219","http://hl7.org/fhir/sid/icd-10","W38.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9220","http://hl7.org/fhir/sid/icd-10","W32.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9221","http://hl7.org/fhir/sid/icd-10","W33.01XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9222","http://hl7.org/fhir/sid/icd-10","W33.02XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9223","http://hl7.org/fhir/sid/icd-10","W33.03XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9224","http://hl7.org/fhir/sid/icd-10","W34.010A"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9225","http://hl7.org/fhir/sid/icd-10","W34.011A"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9228","http://hl7.org/fhir/sid/icd-10","W34.018A"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9228","http://hl7.org/fhir/sid/icd-10","W34.09XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9229","http://hl7.org/fhir/sid/icd-10","W34.00XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9230","http://hl7.org/fhir/sid/icd-10","W39.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9231","http://hl7.org/fhir/sid/icd-10","W40.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9232","http://hl7.org/fhir/sid/icd-10","W40.1XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9238","http://hl7.org/fhir/sid/icd-10","W40.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9239","http://hl7.org/fhir/sid/icd-10","W40.9XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9240","http://hl7.org/fhir/sid/icd-10","X12.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9241","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9242","http://hl7.org/fhir/sid/icd-10","X11.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9248","http://hl7.org/fhir/sid/icd-10","X19.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9249","http://hl7.org/fhir/sid/icd-10","X19.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9250","http://hl7.org/fhir/sid/icd-10","W86.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9251","http://hl7.org/fhir/sid/icd-10","W85.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9252","http://hl7.org/fhir/sid/icd-10","W86.1XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9258","http://hl7.org/fhir/sid/icd-10","W86.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9259","http://hl7.org/fhir/sid/icd-10","W86.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9260","http://hl7.org/fhir/sid/icd-10","W90.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9261","http://hl7.org/fhir/sid/icd-10","W90.1XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9262","http://hl7.org/fhir/sid/icd-10","W89.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9263","http://hl7.org/fhir/sid/icd-10","W88.0XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9264","http://hl7.org/fhir/sid/icd-10","W90.2XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9265","http://hl7.org/fhir/sid/icd-10","W88.1XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9268","http://hl7.org/fhir/sid/icd-10","W88.1XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9269","http://hl7.org/fhir/sid/icd-10","W90.8XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9270","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9271","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9272","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9273","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9274","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9278","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9279","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9280","http://hl7.org/fhir/sid/icd-10","X52.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9281","http://hl7.org/fhir/sid/icd-10","W42.9XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9282","http://hl7.org/fhir/sid/icd-10","X58.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9283","http://hl7.org/fhir/sid/icd-10","W50.3XXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9284","http://hl7.org/fhir/sid/icd-10","W49.01XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9285","http://hl7.org/fhir/sid/icd-10","W49.09XA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9286","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9287","http://hl7.org/fhir/sid/icd-10","X58.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9288","http://hl7.org/fhir/sid/icd-10","X58.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9289","http://hl7.org/fhir/sid/icd-10","X58.XXXA"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.0XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.1XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.2XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.3XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.4XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.5XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.6XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.7XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.8XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V87.9XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V89.2XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V89.3XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9290","http://hl7.org/fhir/sid/icd-10","V89.9XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9291","http://hl7.org/fhir/sid/icd-10","V88.9XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9291","http://hl7.org/fhir/sid/icd-10","V89.1XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9291","http://hl7.org/fhir/sid/icd-10","V97.89XS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9291","http://hl7.org/fhir/sid/icd-10","V98.8XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9291","http://hl7.org/fhir/sid/icd-10","V99.XXXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9292","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9293","http://hl7.org/fhir/sid/icd-10","W17.89XS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9293","http://hl7.org/fhir/sid/icd-10","W18.00XS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9293","http://hl7.org/fhir/sid/icd-10","W18.30XS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9293","http://hl7.org/fhir/sid/icd-10","W19.XXXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9294","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9295","http://hl7.org/fhir/sid/icd-10","W92.XXXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9295","http://hl7.org/fhir/sid/icd-10","W99.XXXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9295","http://hl7.org/fhir/sid/icd-10","X39.8XXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9298","http://hl7.org/fhir/sid/icd-10","Y33.XXXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9299","http://hl7.org/fhir/sid/icd-10","X58.XXXS"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9300","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9301","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9302","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9303","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9304","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9305","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9306","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9307","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9308","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9309","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9310","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9311","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9312","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9313","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9314","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9315","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9316","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9317","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9318","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9319","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9320","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9321","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9322","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9323","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9324","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9325","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9326","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9327","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9328","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9329","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9330","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9331","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9332","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9333","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9334","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9335","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9336","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9337","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9338","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9339","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9340","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9341","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9342","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9343","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9344","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9345","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9346","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9347","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9348","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9349","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9350","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9351","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9352","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9353","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9354","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9355","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9356","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9357","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9358","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9359","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9360","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9361","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9362","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9363","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9364","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9370","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9371","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9372","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9373","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9374","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9375","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9376","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9378","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9379","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9380","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9381","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9382","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9383","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9384","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9385","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9386","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9387","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9389","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9390","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9391","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9392","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9393","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9394","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9395","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9396","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9397","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9398","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9399","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9400","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9401","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9408","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9409","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9410","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9411","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9412","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9413","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9419","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9420","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9421","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9422","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9423","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9424","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9425","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9426","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9427","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9428","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9429","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9430","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9431","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9432","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9433","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9434","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9435","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9436","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9438","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9439","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9440","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9441","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9442","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9443","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9444","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9445","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9446","http://hl7.org/fhir/sid/icd-10","NoD.x"
"http://terminology.hl7.org/CodeSystem/icd9cm","E9447","http://hl7.org/fhir/sid/icd-10","NoD.x"
